2067.88989
2086.23999
2061.02002
2056.1499
2061.05005
2091.5
2104.41992
2108.1001
2089.27002
2099.5
2074.28003
2081.18994
2053.3999
2065.94995
2040.23999
2044.16003
2079.42993
2071.26001
2101.04004
2098.53003
2107.78003
2117.38989
2104.5
2110.73999
2113.86011
2115.47998
2109.65991
2110.30005
2097.44995
2099.67993
2100.34009
2096.98999
2088.47998
2068.53003
2068.59009
2046.73999
2055.46997
2062.52002
2041.51001
2050.03003
2020.84998
1994.98999
2021.25
2002.16003
2029.55005
2057.09009
2051.82007
2063.1499
2032.12
2022.55005
2019.42004
1992.67004
2011.27002
2023.03003
2028.26001
2044.81006
2062.13989
2025.90002
2002.60999
2020.57996
2058.19995
2058.8999
2080.3501
2090.57007
2088.77002
2081.87988
2082.16992
2078.54004
2070.6499
2061.22998
2012.89001
1972.73999
1989.63
2002.32996
2035.32996
2026.14001
2059.82007
2060.31006
2075.37012
2071.91992
2074.33008
2066.55005
2053.43994
2067.56006
2072.83008
2067.03003
2069.40991
2063.5
2052.75
2048.71997
2051.80005
2041.31995
2039.81995
2039.32996
2038.25
2039.68005
2038.26001
2031.92004
2031.20996
2023.56995
2012.09998
2017.81006
2018.05005
1994.65002
1982.30005
1985.05005
1961.63
1964.57996
1950.81995
1927.10999
1941.28003
1904.01001
1886.76001
1862.76001
1862.48999
1877.69995
1874.73999
1906.13
1928.20996
1968.89001
1935.09998
1964.81995
1967.90002
1946.17004
1946.16003
1972.29004
1977.80005
1982.84998
1965.98999
1998.30005
1982.77002
1994.29004
2010.40002
2011.35999
2001.56995
1998.97998
1984.13
1985.54004
1997.44995
1995.68994
1988.43994
2001.54004
2007.70996
1997.65002
2000.71997
2002.28003
2003.37
1996.73999
2000.12
2000.02002
1997.92004
1988.40002
1992.37
1986.51001
1981.59998
1971.73999
1955.06006
1955.18005
1946.71997
1933.75
1936.92004
1931.58997
1909.56995
1920.23999
1920.20996
1938.98999
1925.15002
1930.67004
1970.06995
1969.94995
1978.91003
1978.33997
1987.97998
1987.01001
1983.53003
1973.63
1978.21997
1958.12
1981.56995
1973.28003
1977.09998
1967.56995
1964.68005
1972.82996
1963.70996
1977.65002
1985.43994
1974.62
1973.31995
1960.22998
1960.95996
1957.21997
1959.53003
1949.97998
1962.60999
1962.87
1959.47998
1956.97998
